316.537,440.304,570.369,707.227,851.424,1003.57,1164.33,1334.48,418.428,538.81,665.025,797.507,936.734,1083.24,1237.6,1400.48,511.403,628.502,751.015,879.326,1013.86,1155.07,1303.48,1459.65,596.585,710.514,829.479,953.821,1083.92,1220.17,1363.03,1513,674.914,785.79,901.363,1021.94,1147.84,1279.44,1417.13,1561.34,747.186,855.13,967.462,1084.45,1206.4,1333.63,1466.49,1605.36,814.077,919.209,1028.45,1142.04,1260.25,1383.37,1511.71,1645.6,876.168,978.604,1084.89,1195.26,1309.93,1429.18,1553.29,1682.54
523.984,562.94,603.879,646.959,692.351,740.246,790.859,844.427,457.692,493.253,530.538,569.676,610.809,654.092,699.7,747.826,397.202,429.804,463.914,499.64,537.099,576.419,617.745,661.233,341.785,371.792,403.125,435.876,470.143,506.033,543.666,583.17,290.828,318.545,347.436,377.578,409.054,441.954,476.378,512.433,243.814,269.5,296.231,324.072,353.092,383.37,414.988,448.038,200.3,224.178,248.988,274.788,301.638,329.603,358.753,389.167,159.911,182.17,205.266,229.248,254.167,280.081,307.049,335.138
